run_id,latent_dim,metric_name,accumulation_method,value
20,20,rmse_rollout,mean,2.138697
21,21,rmse_rollout,mean,1.034255
22,22,rmse_rollout,mean,1.253666
23,23,rmse_rollout,mean,1.346651
24,24,rmse_rollout,mean,0.988874
25,25,rmse_rollout,mean,1.868263
26,26,rmse_rollout,mean,1.092795
27,27,rmse_rollout,mean,2.218024
28,28,rmse_rollout,mean,1.199435
29,29,rmse_rollout,mean,1.294969
30,30,rmse_rollout,mean,2.036566
31,31,rmse_rollout,mean,2.203465
32,32,rmse_rollout,mean,1.386297
33,33,rmse_rollout,mean,1.538363
34,34,rmse_rollout,mean,2.304718
35,35,rmse_rollout,mean,1.854406
36,36,rmse_rollout,mean,1.352446
37,37,rmse_rollout,mean,1.628345
38,38,rmse_rollout,mean,1.320015
39,39,rmse_rollout,mean,2.241212
40,40,rmse_rollout,mean,1.956694
41,41,rmse_rollout,mean,1.671876
42,42,rmse_rollout,mean,1.243261
43,43,rmse_rollout,mean,1.239369
44,44,rmse_rollout,mean,1.878088
45,45,rmse_rollout,mean,2.495334
46,46,rmse_rollout,mean,1.658621
47,47,rmse_rollout,mean,2.207513
48,48,rmse_rollout,mean,2.715423
49,49,rmse_rollout,mean,0.834186
50,50,rmse_rollout,mean,1.680154
51,1,rmse_rollout,mean,2.509519
52,2,rmse_rollout,mean,2.277500
53,3,rmse_rollout,mean,1.111638
54,4,rmse_rollout,mean,1.556909
55,5,rmse_rollout,mean,1.359904
56,6,rmse_rollout,mean,0.561299
57,7,rmse_rollout,mean,1.354546
58,8,rmse_rollout,mean,1.728412
59,9,rmse_rollout,mean,0.850782
60,10,rmse_rollout,mean,2.285892
61,11,rmse_rollout,mean,1.511825
62,12,rmse_rollout,mean,1.298953
63,13,rmse_rollout,mean,0.994298
64,14,rmse_rollout,mean,0.832969
65,15,rmse_rollout,mean,1.859352
66,16,rmse_rollout,mean,1.455804
67,17,rmse_rollout,mean,1.680799
68,18,rmse_rollout,mean,1.137650
69,19,rmse_rollout,mean,1.267997
70,20,rmse_rollout,mean,0.930837
71,21,rmse_rollout,mean,1.320714
72,22,rmse_rollout,mean,1.171480
73,23,rmse_rollout,mean,0.819023
74,24,rmse_rollout,mean,1.740716
75,25,rmse_rollout,mean,1.423662
76,26,rmse_rollout,mean,1.209415
77,27,rmse_rollout,mean,1.329762
78,28,rmse_rollout,mean,1.522590
79,29,rmse_rollout,mean,1.698580
80,30,rmse_rollout,mean,1.173944
81,31,rmse_rollout,mean,2.224389
82,32,rmse_rollout,mean,1.469238
83,33,rmse_rollout,mean,1.272707
84,34,rmse_rollout,mean,1.236951
85,35,rmse_rollout,mean,1.718273
86,36,rmse_rollout,mean,1.253076
87,37,rmse_rollout,mean,2.231427
88,38,rmse_rollout,mean,1.232875
89,39,rmse_rollout,mean,1.297636
90,40,rmse_rollout,mean,1.985059
91,41,rmse_rollout,mean,0.816860
92,42,rmse_rollout,mean,1.277531
93,43,rmse_rollout,mean,1.707412
94,44,rmse_rollout,mean,2.299172
95,45,rmse_rollout,mean,1.878552
96,46,rmse_rollout,mean,1.804961
97,47,rmse_rollout,mean,2.042757
98,48,rmse_rollout,mean,2.236845
99,49,rmse_rollout,mean,2.123392
100,50,rmse_rollout,mean,0.714351
101,1,rmse_rollout,mean,4.068409
102,2,rmse_rollout,mean,2.135695
103,3,rmse_rollout,mean,2.136265
